Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,USD,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,EUR,RUB,USD,ZAR,CNY,CAD,AUD,G5 CCY,PROD IDX,CONS IDX
4/24/2015,"1,183.0","1,088.8","140,771.1",780.1,"1,439.7","1,127.2","75,224.0","7,328.7","1,183.0","3,218.4","4,436.4","15,283,768.5","4,345.2","38,500.7","25,546,885.0","9,026.3","1,276,930.1","1,088.8","60,624.9","1,183.0","14,374.9","7,328.7","1,439.7","1,512.0",#N/A,539.6,716.1
4/27/2015,"1,200.0","1,102.6","142,974.0",789.0,"1,451.8","1,143.7","76,218.0","7,464.7","1,200.0","3,229.2","4,500.5","15,576,000.0","4,407.7","39,228.0","25,908,000.0","9,156.1","1,287,600.0","1,102.6","62,195.9","1,200.0","14,418.3","7,464.7","1,451.8","1,525.6",#N/A,547.4,723.3
4/28/2015,"1,209.0","1,100.9","143,653.4",789.0,"1,454.4","1,149.9","76,318.1","7,502.7","1,209.0","3,208.5","4,533.9","15,692,820.0","4,440.7","39,419.4","26,102,310.0","9,224.7","1,293,750.7","1,100.9","62,344.8","1,209.0","14,319.9","7,502.7","1,454.4","1,510.6",#N/A,547.2,722.8
4/29/2015,"1,209.0","1,084.3","143,816.6",782.3,"1,446.6","1,134.2","76,550.8","7,495.4","1,209.0","3,203.3","4,533.9","15,644,460.0","4,440.7","39,697.5","26,102,310.0","9,224.7","1,291,937.2","1,084.3","61,734.9","1,209.0","14,177.6","7,495.4","1,446.6","1,500.8",#N/A,543.6,722.6
4/30/2015,"1,180.3","1,053.3","141,240.5",768.0,"1,429.6","1,105.8","74,963.6","7,320.9","1,180.3","3,157.3","4,426.1","15,298,990.6","4,335.0","38,906.9","25,481,597.5","9,005.4","1,265,228.0","1,053.3","60,888.7","1,180.3","14,111.2","7,320.9","1,429.6","1,496.4",#N/A,536.5,708.7
5/1/2015,"1,176.0","1,047.9","141,249.2",774.8,"1,430.2","1,095.4","74,690.5","7,294.2","1,176.0","3,172.0","4,409.9","15,243,251.2","4,319.3","38,765.2","25,388,759.5","8,972.6","1,260,618.3","1,047.9","61,028.9","1,176.0","14,149.9","7,294.2","1,430.2","1,500.9",#N/A,536.9,708.3
5/4/2015,"1,176.0","1,053.6","141,296.3",777.9,"1,424.8","1,098.3","74,690.5","7,301.5","1,176.0","3,190.2","4,409.9","15,263,830.4","4,319.3","38,765.2","25,435,797.4","8,972.6","1,268,967.4","1,053.6","61,267.0","1,176.0","14,159.6","7,301.5","1,424.8","1,499.4",#N/A,537.7,710.1
5/5/2015,"1,197.0","1,069.9","143,646.0",788.0,"1,437.4","1,108.1","75,967.6","7,428.8","1,197.0","3,244.6","4,488.8","15,617,857.5","4,396.6","39,459.1","25,909,065.0","9,133.2","1,291,682.5","1,069.9","60,541.4","1,197.0","14,340.7","7,428.8","1,437.4","1,508.1",#N/A,540.9,722.3
5/6/2015,"1,194.3","1,051.8","142,563.6",783.1,"1,429.0","1,091.1","75,867.7","7,405.2","1,194.3","3,218.5","4,479.0","15,567,048.8","4,386.5","39,792.4","25,849,541.3","9,112.2","1,289,790.0","1,051.8","60,174.5","1,194.3","14,274.9","7,405.2","1,429.0","1,489.5",#N/A,538.0,718.8
5/7/2015,"1,187.0","1,054.0","141,828.7",780.8,"1,442.5","1,091.9","76,270.7","7,367.6","1,187.0","3,188.8","4,451.5","15,609,050.0","4,359.9","39,812.0","25,734,160.0","9,056.9","1,293,533.3","1,054.0","59,866.0","1,187.0","14,288.8","7,367.6","1,442.5","1,499.6",#N/A,536.8,717.0
5/8/2015,"1,186.0","1,057.2","142,041.3",768.9,"1,439.2","1,100.0","75,856.5","7,364.3","1,186.0","3,186.2","4,447.6","15,566,250.0","4,356.2","39,740.5","25,712,480.0","9,049.2","1,290,723.6","1,057.2","60,388.7","1,186.0","14,165.3","7,364.3","1,439.2","1,500.7",#N/A,536.8,715.3
5/11/2015,"1,189.3","1,066.4","142,632.7",764.2,"1,436.7","1,110.3","76,028.7","7,384.8","1,189.3","3,198.5","4,459.8","15,644,583.8","4,368.2","40,077.7","25,818,617.5","9,074.0","1,297,947.3","1,066.4","61,392.1","1,189.3","14,323.8","7,384.8","1,436.7","1,502.5",#N/A,541.7,717.6
5/12/2015,"1,191.5","1,059.4","142,848.9",760.7,"1,429.6","1,103.0","76,452.6","7,398.3","1,191.5","3,180.2","4,468.2","15,725,417.0","4,376.4","40,296.5","25,867,465.0","9,091.2","1,305,586.1","1,059.4","59,704.3","1,191.5","14,378.1","7,398.3","1,429.6","1,493.6",#N/A,537.7,717.7
5/13/2015,"1,210.5","1,066.3","144,176.6",769.7,"1,449.8","1,110.7","77,465.9","7,510.4","1,210.5","3,179.8","4,539.5","15,902,943.8","4,446.2","40,660.7","26,316,270.0","9,236.2","1,331,186.8","1,066.3","59,570.1","1,210.5","14,384.1","7,510.4","1,449.8","1,494.8",#N/A,540.0,723.7
5/14/2015,"1,225.0","1,076.5","146,050.6",777.4,"1,465.2","1,121.1","77,989.6","7,596.5","1,225.0","3,185.1","4,593.9","16,093,437.5","4,499.5","41,055.9","26,698,875.0","9,346.8","1,335,739.9","1,076.5","61,434.4","1,225.0","14,466.9","7,596.5","1,465.2","1,515.6",#N/A,548.7,728.0
5/15/2015,"1,220.5","1,066.8","145,605.6",772.9,"1,465.5","1,117.9","77,532.3","7,574.5","1,220.5","3,145.5","4,577.1","15,975,124.5","4,483.0","40,947.8","26,564,182.5","9,312.5","1,325,157.9","1,066.8","60,433.1","1,220.5","14,374.6","7,574.5","1,465.5","1,515.5",#N/A,544.5,722.3
5/18/2015,"1,223.5","1,076.6","146,630.3",780.1,"1,484.3","1,128.0","77,881.9","7,591.0","1,223.5","3,153.6","4,588.2","16,073,119.5","4,494.0","40,779.2","26,663,123.8","9,335.4","1,328,353.9","1,076.6","60,000.7","1,223.5","14,498.0","7,591.0","1,484.3","1,527.8",#N/A,545.5,724.8
5/19/2015,"1,214.3","1,091.3","146,572.0",783.3,"1,486.9","1,139.0","77,344.8","7,536.7","1,214.3","3,156.9","4,553.7","15,926,149.1","4,460.2","40,594.0","26,474,771.5","9,265.2","1,321,279.4","1,091.3","60,126.1","1,214.3","14,473.2","7,536.7","1,486.9","1,535.3",#N/A,544.7,722.5
5/20/2015,"1,210.5","1,090.3","146,718.6",778.2,"1,479.8","1,136.5","77,281.3","7,509.7","1,210.5","3,121.9","4,539.4","15,948,337.5","4,446.2","40,648.6","26,401,005.0","9,236.2","1,326,526.2","1,090.3","60,403.9","1,210.5","14,361.3","7,509.7","1,479.8","1,536.8",#N/A,543.7,718.8
5/21/2015,"1,205.0","1,083.5","145,991.8",769.0,"1,472.0","1,127.9","76,704.3","7,467.1","1,205.0","3,120.4","4,519.0","15,821,047.5","4,426.0","40,307.2","26,284,062.5","9,194.2","1,318,270.0","1,083.5","60,131.9","1,205.0","14,232.0","7,467.1","1,472.0","1,529.8",#N/A,540.5,715.6
5/22/2015,"1,204.1","1,092.3","146,237.9",776.7,"1,479.4","1,135.2","76,499.5","7,462.5","1,204.1","3,125.2","4,515.9","15,839,933.6","4,422.7","40,156.7","26,255,397.3","9,187.3","1,312,589.1","1,092.3","60,078.5","1,204.1","14,291.2","7,462.5","1,479.4","1,538.8",#N/A,541.2,715.4
5/25/2015,"1,204.1","1,092.3","146,237.9",776.7,"1,479.4","1,135.2","76,499.5","7,462.5","1,204.1","3,125.2","4,515.9","15,839,933.6","4,422.7","40,156.7","26,255,397.3","9,187.3","1,312,589.1","1,092.3","60,078.5","1,204.1","14,291.2","7,462.5","1,479.4","1,538.8",#N/A,541.2,715.4
5/26/2015,"1,185.4","1,087.8","145,893.1",770.6,"1,472.2","1,125.4","75,865.6","7,354.2","1,185.4","3,126.8","4,445.4","15,659,132.7","4,354.0","40,007.2","25,871,352.9","9,044.7","1,305,125.3","1,087.8","59,978.6","1,185.4","14,289.5","7,354.2","1,472.2","1,531.2",#N/A,538.2,711.0
5/27/2015,"1,185.9","1,090.4","146,778.6",773.5,"1,480.2","1,128.5","75,965.5","7,353.9","1,185.9","3,144.0","4,446.9","15,655,589.8","4,355.7","40,117.3","25,863,385.3","9,048.1","1,311,016.1","1,090.4","61,462.6","1,185.9","14,359.0","7,353.9","1,480.2","1,537.4",#N/A,543.2,712.9
5/28/2015,"1,185.0","1,085.3","147,218.5",775.0,"1,481.4","1,120.7","75,632.6","7,348.4","1,185.0","3,155.1","4,443.8","15,667,477.5","4,352.6","40,041.1","25,844,850.0","9,041.6","1,310,491.4","1,085.3","62,696.6","1,185.0","14,441.6","7,348.4","1,481.4","1,551.1",#N/A,547.8,712.4
5/29/2015,"1,191.4","1,086.7","147,846.8",780.8,"1,487.2","1,123.9","76,090.2","7,384.9","1,191.4","3,171.5","4,468.2","15,755,072.3","4,376.1","40,078.7","25,990,388.9","9,090.4","1,320,368.9","1,086.7","62,664.5","1,191.4","14,496.7","7,384.9","1,487.2","1,556.5",#N/A,549.3,716.2
6/1/2015,"1,199.9","1,101.1","149,393.5",788.9,"1,505.0","1,135.2","76,421.6","7,438.8","1,199.9","3,215.1","4,500.0","15,865,676.5","4,407.3","40,364.6","26,178,816.1","9,155.3","1,332,128.8","1,101.1","63,954.7","1,199.9","14,706.9","7,438.8","1,505.0","1,575.7",#N/A,557.0,722.5
6/2/2015,"1,192.8","1,071.8","148,032.4",778.3,"1,484.2","1,114.4","76,199.0","7,393.4","1,192.8","3,195.6","4,473.4","15,771,795.4","4,381.2","40,316.6","26,023,909.7","9,101.1","1,326,810.7","1,071.8","63,369.6","1,192.8","14,590.9","7,393.4","1,484.2","1,539.7",#N/A,551.7,718.4
6/3/2015,"1,190.0","1,056.3","147,732.5",776.3,"1,481.1","1,112.7","76,058.8","7,375.1","1,190.0","3,195.0","4,462.6","15,732,990.0","4,370.9","40,091.1","25,962,825.0","9,079.8","1,314,533.4","1,056.3","64,459.0","1,190.0","14,625.4","7,375.1","1,481.1","1,525.0",#N/A,554.0,717.1
6/4/2015,"1,176.0","1,042.4","146,417.9",765.5,"1,466.1","1,098.2","75,281.6","7,292.4","1,176.0","3,134.3","4,410.1","15,619,632.0","4,319.6","39,678.2","25,657,380.0","8,972.9","1,309,828.6","1,042.4","65,669.0","1,176.0","14,524.1","7,292.4","1,466.1","1,531.9",#N/A,554.6,707.1
6/5/2015,"1,164.6","1,048.3","146,326.1",764.0,"1,452.8","1,102.7","74,307.3","7,224.5","1,164.6","3,113.0","4,367.4","15,460,645.4","4,277.7","39,270.3","25,402,834.3","8,886.0","1,294,045.0","1,048.3","65,937.0","1,164.6","14,647.8","7,224.5","1,452.8","1,527.0",#N/A,554.9,700.6
6/8/2015,"1,172.8","1,046.7","146,998.7",767.9,"1,459.8","1,098.7","75,207.2","7,277.9","1,172.8","3,244.4","4,398.1","15,692,061.4","4,307.8","39,669.9","25,584,627.7","8,948.5","1,317,347.4","1,046.7","65,905.5","1,172.8","14,779.4","7,277.9","1,459.8","1,536.7",#N/A,557.8,716.0
6/9/2015,"1,177.4","1,047.1","146,450.9",768.7,"1,451.6","1,096.5","75,282.9","7,306.6","1,177.4","3,250.1","4,415.4","15,663,539.6","4,324.6","39,713.7","25,673,204.9","8,983.6","1,317,392.6","1,047.1","65,467.1","1,177.4","14,679.1","7,306.6","1,451.6","1,534.2",#N/A,556.1,717.3
6/10/2015,"1,188.5","1,051.5","145,799.2",764.7,"1,457.4","1,103.8","75,867.9","7,375.9","1,188.5","3,257.0","4,456.9","15,821,906.3","4,365.4","40,004.9","25,912,271.3","9,068.3","1,317,155.1","1,051.5","64,208.1","1,188.5","14,662.5","7,375.9","1,457.4","1,533.0",#N/A,554.0,721.4
6/11/2015,"1,178.5","1,049.0","145,739.2",760.3,"1,450.1","1,103.0","75,400.4","7,314.4","1,178.5","3,195.4","4,419.5","15,698,209.3","4,328.6","39,762.6","25,679,515.0","8,992.0","1,306,720.6","1,049.0","64,555.3","1,178.5","14,596.7","7,314.4","1,450.1","1,526.7",#N/A,552.6,713.3
6/12/2015,"1,182.8","1,049.7","145,815.6",759.7,"1,455.0","1,095.8","75,850.0","7,342.9","1,182.8","3,218.2","4,435.6","15,772,044.0","4,344.5","39,919.5","25,785,035.7","9,024.8","1,318,230.4","1,049.7","65,261.0","1,182.8","14,676.4","7,342.9","1,455.0","1,528.3",#N/A,556.0,717.4
6/15/2015,"1,181.4","1,049.8","145,891.1",760.0,"1,457.3","1,104.8","75,724.8","7,335.3","1,181.4","3,234.3","4,430.4","15,753,967.7","4,339.3","39,848.6","25,757,471.4","9,014.1","1,320,037.0","1,049.8","64,398.7","1,181.4","14,662.6","7,335.3","1,457.3","1,521.1",#N/A,553.1,718.1
6/16/2015,"1,177.8","1,048.3","145,375.6",753.8,"1,452.5","1,097.0","75,711.6","7,311.9","1,177.8","3,221.7","4,416.7","15,726,495.8","4,325.9","39,678.4","25,677,894.4","8,986.3","1,317,313.4","1,048.3","63,641.2","1,177.8","14,596.3","7,311.9","1,452.5","1,518.8",#N/A,549.7,716.5
6/17/2015,"1,178.0","1,048.6","146,366.5",749.8,"1,451.2","1,095.4","75,580.5","7,314.9","1,178.0","3,224.2","4,417.6","15,746,915.0","4,326.9","39,692.7","25,683,345.0","8,988.2","1,316,827.1","1,048.6","63,812.5","1,178.0","14,630.6","7,314.9","1,451.2","1,536.6",#N/A,551.4,716.3
6/18/2015,"1,201.9","1,054.0","147,809.5",756.9,"1,465.8","1,103.3","76,681.0","7,460.5","1,201.9","3,261.5","4,507.1","15,990,612.3","4,414.5","40,406.2","26,212,345.3","9,170.2","1,330,627.9","1,054.0","64,315.5","1,201.9","14,671.0","7,460.5","1,465.8","1,535.8",#N/A,556.3,726.4
6/19/2015,"1,203.4","1,062.2","147,729.4",757.6,"1,478.1","1,110.0","76,476.0","7,472.5","1,203.4","3,244.5","4,512.9","16,043,125.8","4,419.9","40,530.5","26,240,134.9","9,182.0","1,332,223.6","1,062.2","65,263.4","1,203.4","14,625.7","7,472.5","1,478.1","1,551.7",#N/A,559.3,724.7
6/22/2015,"1,185.5","1,040.2","146,071.4",749.5,"1,455.9","1,087.9","75,317.8","7,361.4","1,185.5","3,158.5","4,445.7","15,779,005.0","4,354.0","39,874.3","25,849,827.5","9,045.4","1,302,686.5","1,040.2","63,861.9","1,185.5","14,342.8","7,361.4","1,455.9","1,528.2",#N/A,549.1,710.5
6/23/2015,"1,178.0","1,053.3","145,936.5",749.0,"1,452.9","1,100.5","74,909.0","7,311.6","1,178.0","3,155.2","4,417.7","15,614,390.0","4,326.9","39,733.9","25,686,290.0","8,988.2","1,301,336.5","1,053.3","63,812.5","1,178.0","14,386.3","7,311.6","1,452.9","1,524.7",#N/A,548.2,708.2
6/24/2015,"1,173.8","1,049.4","145,944.1",746.7,"1,455.3","1,097.9","74,691.6","7,285.6","1,173.8","3,145.0","4,401.7","15,614,983.1","4,311.2","39,649.3","25,601,248.1","8,955.8","1,300,925.6","1,049.4","63,821.5","1,173.8","14,260.5","7,285.6","1,455.3","1,526.5",#N/A,546.4,705.9
6/25/2015,"1,172.7","1,047.7","145,050.9",745.7,"1,448.0","1,100.1","74,580.5","7,281.5","1,172.7","3,114.1","4,397.6","15,628,491.6","4,307.0","39,594.5","25,589,566.2","8,947.4","1,301,582.7","1,047.7","64,172.4","1,172.7","14,173.5","7,281.5","1,448.0","1,514.9",#N/A,545.8,702.7
6/26/2015,"1,170.5","1,050.7","145,089.3",744.0,"1,449.1","1,094.4","74,449.6","7,267.6","1,170.5","3,124.1","4,389.5","15,576,428.8","4,299.2","39,555.9","25,561,964.3","8,931.0","1,306,863.3","1,050.7","64,494.5","1,170.5","14,318.1","7,267.6","1,449.1","1,531.5",#N/A,548.6,702.9
6/29/2015,"1,176.0","1,054.7","144,254.0",747.0,"1,456.1","1,092.9","75,142.0","7,301.4","1,176.0","3,163.8","4,410.1","15,693,720.0","4,319.3","39,781.1","25,657,380.0","8,972.9","1,323,411.4","1,054.7","65,168.0","1,176.0","14,449.8","7,301.4","1,456.1","1,536.9",#N/A,552.8,709.5
6/30/2015,"1,171.0","1,051.0","143,289.4",744.6,"1,461.9","1,094.4","74,569.3","7,261.4","1,171.0","3,137.1","4,391.3","15,612,357.5","4,301.0","39,551.1","25,572,883.5","8,934.8","1,306,191.9","1,051.0","65,242.1","1,171.0","14,213.3","7,261.4","1,461.9","1,523.5",#N/A,549.1,704.4
7/1/2015,"1,168.0","1,052.1","143,599.8",747.2,"1,465.1","1,103.0","74,302.3","7,242.9","1,168.0","3,142.2","4,380.5","15,565,352.0","4,290.1","39,449.8","25,468,240.0","8,911.9","1,305,298.2","1,052.1","64,875.4","1,168.0","14,300.7","7,242.9","1,465.1","1,523.5",#N/A,548.6,703.6
7/2/2015,"1,165.3","1,049.3","143,401.5",746.6,"1,463.8","1,099.5","74,016.7","7,230.3","1,165.3","3,126.4","4,369.8","15,540,356.6","4,279.7","39,374.4","25,408,276.3","9,007.4","1,310,847.9","1,049.3","64,630.2","1,165.3","14,274.3","7,230.3","1,463.8","1,526.6",#N/A,547.5,700.8
7/3/2015,"1,168.0","1,052.2","143,336.6",748.5,"1,468.5","1,100.0","74,112.2","7,247.9","1,168.0","3,141.8","4,380.3","15,557,093.4","4,289.9","39,477.3","25,467,148.7","9,028.3","1,311,549.3","1,052.2","65,213.9","1,168.0","14,363.4","7,247.9","1,468.5","1,553.6",#N/A,551.5,702.9
7/6/2015,"1,166.0","1,052.9","143,015.7",747.3,"1,471.8","1,100.6","74,001.6","7,239.9","1,166.0","3,122.3","4,372.5","15,567,266.0","4,282.7","39,472.0","25,430,460.0","9,129.8","1,313,557.1","1,052.9","65,983.9","1,166.0","14,479.1","7,239.9","1,471.8","1,548.9",#N/A,554.4,700.7
